ProbeID,GeneSymbol,EntrezID,logFC,AveExpr,t,PValue,adjPVal,B,ProbeID1,logFC1,AveExpr1,t1,PValue1,adjPVal1
202677_at,RASA1,5921,-0.516467759,6.760353395,-2.848556999,0.00605237,0.355296437,-2.290746815,202677_at,0.002732115,6.760353395,0.012786766,0.989842357,0.999925658
218623_at,HMP19,51617,-0.849560564,5.801079242,-2.848209794,0.00605816,0.355296437,-2.29148417,218623_at,-0.170391326,5.801079242,-0.490423216,0.625708286,0.999925658
214850_at,SMA4,11039,0.509219172,3.856561284,2.848129124,0.006059505,0.355296437,-2.29165548,214850_at,-0.063114095,3.856561284,-0.295558661,0.76863615,0.999925658
212553_at,RPRD2,23248,-0.423515996,6.163086504,-2.847793007,0.006065116,0.355296437,-2.292369213,212553_at,-0.159815431,6.163086504,-0.937029062,0.352678566,0.999925658
235735_at,TNFSF8,944,0.133783813,2.240339445,2.847754128,0.006065765,0.355296437,-2.292451766,235735_at,0.00093499,2.240339445,0.017302658,0.986255306,0.999925658
203445_s_at,CTDSP2,10106,0.476909933,7.0483359,2.847254109,0.006074121,0.355320201,-2.293513417,203445_s_at,0.136175775,7.0483359,0.716098248,0.476840668,0.999925658
60471_at,RIN3,79890,0.189501498,2.656063493,2.843014966,0.006145393,0.35795071,-2.302508688,60471_at,0.053447316,2.656063493,0.699029734,0.487362849,0.999925658
205876_at,LIFR,3977,0.198808921,2.907015038,2.842408379,0.006155654,0.35795071,-2.303795051,205876_at,0.006582572,2.907015038,0.07991106,0.936586591,0.999925658
239731_at,---,---,-0.244147413,3.147875295,-2.841583317,0.006169637,0.35795071,-2.30554441,239731_at,0.03984147,3.147875295,0.393106233,0.695700613,0.999925658
227499_at,FZD3,7976,-0.671221779,3.827890635,-2.841160478,0.006176814,0.35795071,-2.306440804,227499_at,0.115279436,3.827890635,0.425055074,0.672389427,0.999925658
242317_at,HIGD1A,25994,-0.452759327,3.29938628,-2.840534386,0.006187455,0.35795071,-2.307767907,242317_at,0.076905149,3.29938628,0.409137448,0.683964945,0.999925658
229647_at,NDUFS1,4719,-0.311815434,4.078021642,-2.840476862,0.006188434,0.35795071,-2.30788983,229647_at,0.096541855,4.078021642,0.730190632,0.468250255,0.999925658
235018_at,CSRNP3,80034,-0.339779887,3.377587584,-2.839344055,0.006207734,0.35795071,-2.310290428,235018_at,0.005416651,3.377587584,0.040189844,0.96808156,0.999925658
204141_at,TUBB2A,7280,-0.594909154,11.08997567,-2.838692252,0.006218864,0.35795071,-2.311671391,204141_at,-0.114211505,11.08997567,-0.468951934,0.640884366,0.999925658
228057_at,DDIT4L,115265,0.535733938,3.725461636,2.838321855,0.006225197,0.35795071,-2.312456043,228057_at,0.643165515,3.725461636,3.115243927,0.002870443,0.999925658
210181_s_at,CABP1,9478,-1.310686034,4.225247549,-2.838131241,0.006228458,0.35795071,-2.312859814,210181_s_at,-0.029588511,4.225247549,-0.055516453,0.955920257,0.999925658
233401_at,---,---,-0.468430054,5.078827427,-2.837966927,0.006231271,0.35795071,-2.313207857,233401_at,0.081290156,5.078827427,0.42543592,0.67211343,0.999925658
236750_at,---,---,-0.287137277,2.924008055,-2.837364467,0.006241594,0.35795071,-2.314483842,236750_at,0.012135205,2.924008055,0.10156459,0.91945706,0.999925658
230447_at,FAXC,84553,-0.590770664,3.390527398,-2.836960113,0.006248531,0.35795071,-2.315340137,230447_at,-0.066565027,3.390527398,-0.274467693,0.784712913,0.999925658
211518_s_at,BMP4,652,0.150180269,2.517756935,2.836784608,0.006251545,0.35795071,-2.315711776,211518_s_at,0.150560251,2.517756935,2.587938553,0.012215389,0.999925658
202364_at,MXI1,4601,0.414204001,8.817725418,2.836744037,0.006252241,0.35795071,-2.315797683,202364_at,0.006016697,8.817725418,0.035558105,0.971758369,0.999925658
212301_at,RTF1,23168,-0.635000119,5.979062689,-2.836457261,0.006257168,0.35795071,-2.316404899,212301_at,0.099482261,5.979062689,0.381808867,0.704016237,0.999925658
225199_at,C16orf72,29035,-0.558835456,6.944935493,-2.836160621,0.006262269,0.35795071,-2.317032953,225199_at,-0.00050553,6.944935493,-0.00219531,0.998256027,0.999925658
211965_at,ZFP36L1,677,0.751257528,5.353854367,2.836103203,0.006263256,0.35795071,-2.317154516,211965_at,0.385791883,5.353854367,1.252553047,0.21545927,0.999925658
208352_x_at,ANK1,286,-0.233380961,2.783721709,-2.835076529,0.006280941,0.358502949,-2.319327825,208352_x_at,-0.053443651,2.783721709,-0.555557609,0.580677241,0.999925658
242331_x_at,FRG1EP /// FRG1JP /// LOC101930531 /// LOC105376057,642236 /// 101930531 /// 102723390 /// 105376057,0.213890058,3.236077685,2.834196879,0.006296129,0.358911503,-2.321189457,242331_x_at,0.018409998,3.236077685,0.201445656,0.841063943,0.999925658
206191_at,ENTPD3,956,-0.311424657,3.516459595,-2.833304135,0.006311579,0.359333863,-2.323078377,206191_at,-0.031559594,3.516459595,-0.258949561,0.796602676,0.999925658
211921_x_at,LOC728026 /// PTMA,5757 /// 728026,0.41356626,9.208181522,2.831890857,0.006336108,0.359939979,-2.326067796,211921_x_at,0.170664723,9.208181522,0.999081122,0.321958263,0.999925658
233841_s_at,SUDS3,64426,-0.49402902,3.588023409,-2.831381423,0.006344971,0.359939979,-2.327145108,233841_s_at,0.111998608,3.588023409,0.545687518,0.587400123,0.999925658
210715_s_at,SPINT2,10653,-0.559202974,5.268052949,-2.830978408,0.006351991,0.359939979,-2.327997276,210715_s_at,0.007319761,5.268052949,0.031506667,0.974975026,0.999925658
200653_s_at,CALM1 /// CALM2,801 /// 805,-0.328312137,10.85892855,-2.830837904,0.00635444,0.359939979,-2.328294347,200653_s_at,0.018437509,10.85892855,0.138818053,0.890080936,0.999925658
205278_at,GAD1,2571,-1.243441828,5.359942073,-2.8297833,0.00637285,0.360525862,-2.330523792,205278_at,-0.235271862,5.359942073,-0.466824909,0.642396329,0.999925658
212813_at,JAM3,83700,0.472088981,7.095858631,2.828746849,0.006390992,0.361095068,-2.332714279,212813_at,0.156491326,7.095858631,0.794295343,0.430302793,0.999925658
230040_at,ADAMTS18,170692,0.417500264,3.160422375,2.828112705,0.006402115,0.361266805,-2.334054224,230040_at,0.057434822,3.160422375,0.330543193,0.742195846,0.999925658
211935_at,ARL6IP1,23204,-0.334685593,10.04452115,-2.826412196,0.00643203,0.361613328,-2.337646332,211935_at,0.052531325,10.04452115,0.382345736,0.703620232,0.999925658
207957_s_at,PRKCB,5579,-1.269977142,7.541936609,-2.826275259,0.006434445,0.361613328,-2.337935526,207957_s_at,-0.184594954,7.541936609,-0.353186481,0.725245431,0.999925658
225242_s_at,CCDC80,151887,0.448506679,3.613285907,2.825612075,0.006446151,0.361613328,-2.339335948,225242_s_at,0.192586801,3.613285907,1.044426196,0.300676946,0.999925658
201346_at,ADIPOR2,79602,0.714428557,6.933614485,2.825327717,0.006451176,0.361613328,-2.339936342,201346_at,-0.065720015,6.933614485,-0.222909121,0.824399399,0.999925658
47560_at,ADGRL1,22859,-0.522068394,4.437073171,-2.82437872,0.006467973,0.361613328,-2.341939749,47560_at,0.024049314,4.437073171,0.111015698,0.911992064,0.999925658
209781_s_at,KHDRBS3,10656,-0.465278622,6.924843349,-2.824332248,0.006468796,0.361613328,-2.342037841,209781_s_at,-0.089838142,6.924843349,-0.468684111,0.64107466,0.999925658
202192_s_at,GAS7,8522,-0.539605404,9.277220567,-2.823574183,0.006482244,0.361613328,-2.343637807,202192_s_at,-0.208919254,9.277220567,-0.930148226,0.356198774,0.999925658
203336_s_at,ITGB1BP1,9270,-0.588299247,6.58059826,-2.823342925,0.006486352,0.361613328,-2.344125837,203336_s_at,-0.277647913,6.58059826,-1.106580857,0.273101899,0.999925658
212928_at,TSPYL4,23270,-0.564614631,8.684570218,-2.823065915,0.006491276,0.361613328,-2.344710379,212928_at,0.075985421,8.684570218,0.322698603,0.748098746,0.999925658
203710_at,ITPR1,3708,-0.865453258,7.227212584,-2.822959355,0.00649317,0.361613328,-2.344935231,203710_at,0.004877915,7.227212584,0.013648809,0.989157603,0.999925658
227107_at,PANX1,24145,-0.638435963,3.930269531,-2.822519167,0.006501003,0.361613328,-2.345863999,227107_at,-0.310887638,3.930269531,-1.181367955,0.242339366,0.999925658
204512_at,HIVEP1,3096,-0.255232781,4.280715136,-2.821678125,0.006515993,0.361613328,-2.347638256,204512_at,-0.128049463,4.280715136,-1.229857459,0.22377906,0.999925658
226298_at,RUNDC1,146923,-0.48962897,4.717156122,-2.821406976,0.006520833,0.361613328,-2.348210189,226298_at,-0.042649348,4.717156122,-0.20943875,0.83484901,0.999925658
204870_s_at,PCSK2,5126,-0.909088011,4.833943347,-2.820581053,0.006535595,0.361613328,-2.349952056,204870_s_at,-0.020334932,4.833943347,-0.054606525,0.956641998,0.999925658
228742_at,LOC101927008 /// LOC101928092,101927008 /// 101928092,-0.385762032,3.275133876,-2.820422662,0.006538429,0.361613328,-2.350286062,228742_at,-0.051730684,3.275133876,-0.3175685,0.751967286,0.999925658
214553_s_at,ARPP19,10776,-0.775676153,5.673146333,-2.820152162,0.006543273,0.361613328,-2.350856441,214553_s_at,-0.238935064,5.673146333,-0.739621601,0.462550807,0.999925658
202599_s_at,NRIP1,8204,-0.614092202,6.324007789,-2.819688483,0.006551583,0.361613328,-2.351834071,202599_s_at,0.049200028,6.324007789,0.197357202,0.844246831,0.999925658
231668_x_at,IGHG1,3500,0.21625897,1.869281591,2.819194936,0.006560438,0.361613328,-2.352874548,231668_x_at,0.04978273,1.869281591,0.595977918,0.553538332,0.999925658
200953_s_at,CCND2,894,-0.468215237,7.038831325,-2.819108586,0.006561989,0.361613328,-2.353056574,200953_s_at,0.134992299,7.038831325,0.697463035,0.488335075,0.999925658
244680_at,GLRB,2743,-0.603372681,3.940946624,-2.817802766,0.006585478,0.362460818,-2.355808758,244680_at,-0.025956188,3.940946624,-0.103036952,0.918293612,0.999925658
238520_at,TRERF1,55809,-0.269386003,3.022205991,-2.817222265,0.006595945,0.362511519,-2.357031943,238520_at,-0.153258704,3.022205991,-1.460114647,0.149723016,0.999925658
201739_at,SGK1,6446,0.51566777,9.242163038,2.816852405,0.006602622,0.362511519,-2.357811185,201739_at,-0.010388311,9.242163038,-0.048867796,0.961194688,0.999925658
219463_at,LAMP5,24141,-1.009757431,4.262800516,-2.815617699,0.006624957,0.363291484,-2.360412009,219463_at,0.041932763,4.262800516,0.099472373,0.921110615,0.999925658
239671_at,SYT16,83851,-0.827147614,6.924517953,-2.813674329,0.006660252,0.364336766,-2.364503913,239671_at,-0.068872919,6.924517953,-0.199702384,0.842420769,0.999925658
242335_at,SLC25A37,51312,0.18057804,2.578800996,2.813558982,0.006662352,0.364336766,-2.364746721,242335_at,0.005394687,2.578800996,0.071993471,0.94285795,0.999925658
224961_at,SCYL2,55681,-0.435960762,4.525128191,-2.813075913,0.006671155,0.364336766,-2.36576351,224961_at,-0.136442386,4.525128191,-0.754522548,0.453627133,0.999925658
218568_at,AGK,55750,-0.291925931,3.457474807,-2.81275929,0.00667693,0.364336766,-2.366429887,218568_at,-0.062191007,3.457474807,-0.514121609,0.609145246,0.999925658
218306_s_at,HERC1,8925,-0.538802472,6.994848404,-2.812329405,0.006684779,0.364336766,-2.367334553,218306_s_at,-0.13277651,6.994848404,-0.60591143,0.54696769,0.999925658
236838_at,SRCIN1,80725,-0.540512041,5.344581609,-2.810718384,0.006714269,0.365498316,-2.370723956,236838_at,-0.036934664,5.344581609,-0.160794101,0.872821448,0.999925658
214228_x_at,TNFRSF4,7293,-0.109294102,1.816046604,-2.809605941,0.006734703,0.366164633,-2.373063587,214228_x_at,-0.035950069,1.816046604,-0.791495826,0.431920812,0.999925658
240438_at,---,---,0.177258271,2.731743042,2.808424216,0.006756471,0.366413956,-2.375548195,240438_at,0.042950079,2.731743042,0.58942798,0.557892477,0.999925658
228012_at,MATR3,9782,-0.3450637,3.522582053,-2.807897083,0.006766203,0.366413956,-2.376656264,228012_at,0.071921335,3.522582053,0.486455998,0.628500377,0.999925658
230300_at,PSMA5,5686,-0.66529848,3.215092467,-2.807831118,0.006767421,0.366413956,-2.376794916,230300_at,-0.017564664,3.215092467,-0.062516558,0.950369165,0.999925658
235355_at,CSRNP3,80034,-0.753864127,8.160814835,-2.807418974,0.00677504,0.366413956,-2.37766115,235355_at,-0.010641482,8.160814835,-0.033487782,0.973402055,0.999925658
204793_at,GPRASP1,9737,-0.933625583,6.73811198,-2.807135689,0.006780282,0.366413956,-2.378256497,204793_at,0.251785262,6.73811198,0.641985913,0.523443909,0.999925658
236465_at,RNF175,285533,-0.538931062,3.78756764,-2.806642755,0.006789411,0.366464181,-2.379292338,236465_at,0.025756072,3.78756764,0.114530221,0.909218099,0.999925658
229360_at,ZNF280B,140883,-0.329053257,3.649619631,-2.805983064,0.006801646,0.366681734,-2.380678391,229360_at,0.156009899,3.649619631,1.14309183,0.257756659,0.999925658
206162_x_at,SYT5,6861,-0.54392169,4.137533064,-2.805337375,0.006813641,0.36688584,-2.382034797,206162_x_at,0.013122595,4.137533064,0.0574064,0.954421299,0.999925658
212988_x_at,ACTG1,71,-0.219339567,11.31798921,-2.803311853,0.006851397,0.368373186,-2.386288365,212988_x_at,-0.101256779,11.31798921,-1.096363538,0.27750876,0.999925658
239750_x_at,VAPA,9218,-0.227892699,2.985607502,-2.802680938,0.006863196,0.368373186,-2.387612824,239750_x_at,-0.094328702,2.985607502,-1.016291834,0.313764929,0.999925658
212242_at,TUBA4A,7277,-0.846747006,7.711191595,-2.801657928,0.006882368,0.368373186,-2.389759936,212242_at,-0.009517916,7.711191595,-0.026604584,0.97886761,0.999925658
213407_at,PHLPP2,23035,-0.31618733,4.353261233,-2.801416375,0.006886903,0.368373186,-2.390266828,213407_at,-0.038138983,4.353261233,-0.290387349,0.772568887,0.999925658
200800_s_at,HSPA1A /// HSPA1B,3303 /// 3304,1.009097159,9.166946427,2.800763881,0.006899164,0.368373186,-2.391635912,200800_s_at,0.350208421,9.166946427,0.811756341,0.420292771,0.999925658
231296_at,---,---,0.345466358,3.209840016,2.800394303,0.006906118,0.368373186,-2.39241127,231296_at,0.385666307,3.209840016,2.839622496,0.006241734,0.999925658
204889_s_at,NEURL1,9148,-0.318345269,3.708903564,-2.800298583,0.00690792,0.368373186,-2.392612074,204889_s_at,0.070349168,3.708903564,0.528931624,0.598897085,0.999925658
237904_at,---,---,0.176698454,2.360587293,2.799954679,0.006914399,0.368373186,-2.393333485,237904_at,0.069912357,2.360587293,0.979768618,0.331321371,0.999925658
225306_s_at,SLC25A29,123096,0.412046328,4.750036784,2.79944852,0.006923944,0.368373186,-2.394395142,225306_s_at,-0.026376835,4.750036784,-0.152577127,0.879268067,0.999925658
217792_at,SNX5,27131,0.374541163,5.382221295,2.799421881,0.006924446,0.368373186,-2.394451014,217792_at,0.154603417,5.382221295,0.993730458,0.324534453,0.999925658
223058_at,FAM107B,83641,0.609822374,7.981573651,2.799025467,0.006931931,0.368373186,-2.39528238,223058_at,0.093693375,7.981573651,0.363341614,0.71768752,0.999925658
229771_at,MAP3K13,9175,-0.165176168,2.407039938,-2.798234496,0.006946887,0.368729531,-2.396940965,229771_at,-0.038832699,2.407039938,-0.558023179,0.579003641,0.999925658
229365_at,PPP1R3F,89801,-0.283473094,5.037726944,-2.796867926,0.006972797,0.369665748,-2.399805719,229365_at,-0.010192551,5.037726944,-0.088434168,0.929840135,0.999925658
236656_s_at,LOC100288911,100288911,-0.639039996,3.223576329,-2.796233699,0.006984852,0.369866099,-2.401134912,236656_s_at,0.010714678,3.223576329,0.039665062,0.968498113,0.999925658
205594_at,ZNF652,22834,0.584470583,3.939964027,2.794588925,0.007016204,0.370879284,-2.404580956,205594_at,0.157311992,3.939964027,0.637152994,0.526564234,0.999925658
235890_at,TBL1XR1,79718,-0.407581842,3.522707331,-2.793949019,0.007028437,0.370879284,-2.405921256,235890_at,0.059432627,3.522707331,0.345118168,0.731269924,0.999925658
242193_at,MIR124-2HG,100130155,-0.633847381,4.15517256,-2.79392579,0.007028881,0.370879284,-2.405969905,242193_at,-0.13831137,4.15517256,-0.528235705,0.599376843,0.999925658
228426_at,CLEC2D,29121,0.25186569,2.698533267,2.793127747,0.007044165,0.371247446,-2.407641104,228426_at,-0.004518569,2.698533267,-0.042722034,0.966071724,0.999925658
204823_at,NAV3,89795,-0.613449696,6.199005691,-2.792083372,0.007064213,0.37172317,-2.409827631,204823_at,-0.130178353,6.199005691,-0.498302945,0.620178947,0.999925658
239624_at,LOC102724689,102724689,-0.344582476,3.132752533,-2.791791449,0.007069827,0.37172317,-2.410438701,239624_at,-0.121360709,3.132752533,-0.841110244,0.403784607,0.999925658
238663_x_at,GRIA4,2893,-0.77956213,4.217003675,-2.790831057,0.007088323,0.372257713,-2.41244872,238663_x_at,0.014412985,4.217003675,0.043643273,0.965340577,0.999925658
203864_s_at,ACTN2,88,-0.170905052,3.063178755,-2.789361786,0.007116705,0.372784556,-2.41552281,203864_s_at,-0.099434247,3.063178755,-1.414105758,0.162744499,0.999925658
203142_s_at,AP3B1,8546,0.199118234,3.975672164,2.789301452,0.007117873,0.372784556,-2.415649018,203142_s_at,0.021337499,3.975672164,0.264661092,0.792220784,0.999925658
202295_s_at,CTSH,1512,0.82050271,6.638665073,2.788815939,0.007127276,0.372784556,-2.416664563,202295_s_at,0.336277582,6.638665073,0.997715927,0.32261426,0.999925658
240188_at,---,---,0.209406984,2.856669678,2.788586734,0.007131719,0.372784556,-2.417143943,240188_at,0.105959682,2.856669678,1.193802735,0.237476913,0.999925658
213975_s_at,LYZ,4069,0.572511687,3.079194956,2.787074523,0.007161097,0.372857303,-2.420306007,213975_s_at,-0.032648513,3.079194956,-0.134327178,0.893614838,0.999925658
232887_at,PIRT,644139,0.620586592,2.930552282,2.787036439,0.007161839,0.372857303,-2.420385624,232887_at,0.201594254,2.930552282,0.783804298,0.436384818,0.999925658
201088_at,KPNA2,3838,-0.482122857,7.271316729,-2.786975614,0.007163023,0.372857303,-2.420512784,201088_at,-0.027775131,7.271316729,-0.137937928,0.890773338,0.999925658
40612_at,DOPEY1,23033,-0.260166947,3.9087814,-2.785288588,0.007195937,0.372857303,-2.424038827,40612_at,-0.028394605,3.9087814,-0.264326888,0.792477002,0.999925658
228165_at,PIANP,196500,-0.732363727,4.914140025,-2.784620741,0.007209005,0.372857303,-2.42543426,228165_at,-0.202693608,4.914140025,-0.662251872,0.510466198,0.999925658
233185_at,FGF14,2259,-0.297536308,3.004972678,-2.783896457,0.007223202,0.372857303,-2.426947341,233185_at,-0.030193293,3.004972678,-0.243459728,0.80851928,0.999925658
238669_at,PTGS1,5742,0.234333297,3.950120555,2.783803538,0.007225025,0.372857303,-2.427141435,238669_at,0.041775413,3.950120555,0.421763825,0.674776456,0.999925658
37566_at,PHF24,23349,-0.420919744,4.800252596,-2.783783148,0.007225425,0.372857303,-2.427184027,37566_at,-0.064325093,4.800252596,-0.366227268,0.715545011,0.999925658
206073_at,COLQ,8292,-0.136618426,2.867645289,-2.783498912,0.007231006,0.372857303,-2.427777719,206073_at,-0.009224932,2.867645289,-0.161162522,0.872532604,0.999925658
232286_at,---,---,-0.260510522,3.353611911,-2.783445361,0.007232057,0.372857303,-2.427889569,232286_at,0.002285407,3.353611911,0.021151244,0.983198531,0.999925658
218618_s_at,FNDC3B,64778,0.260876912,2.918448742,2.782743268,0.00724586,0.372857303,-2.429355846,218618_s_at,0.040713027,2.918448742,0.370789969,0.71216204,0.999925658
211970_x_at,ACTG1,71,-0.200997436,11.29829819,-2.782677572,0.007247152,0.372857303,-2.429493034,211970_x_at,-0.128314479,11.29829819,-1.508530285,0.136916365,0.999925658
213513_x_at,ARPC2,10109,-0.39893895,7.855549036,-2.781227925,0.007275732,0.372857303,-2.432519624,213513_x_at,-0.030413221,7.855549036,-0.179796427,0.857947068,0.999925658
227399_at,VGLL3,389136,0.26034343,2.0523044,2.780981333,0.007280604,0.372857303,-2.433034347,227399_at,0.021570008,2.0523044,0.1981148,0.843656837,0.999925658
239989_at,CNTLN,54875,0.203580746,2.208106091,2.780580602,0.007288528,0.372857303,-2.433870743,239989_at,0.015758484,2.208106091,0.180777521,0.857180456,0.999925658
228507_at,PDE3A,5139,0.15580603,2.389055827,2.780489804,0.007290324,0.372857303,-2.434060242,228507_at,0.054365656,2.389055827,0.838541019,0.405213397,0.999925658
227663_at,---,---,0.507027068,6.732223678,2.78041467,0.007291811,0.372857303,-2.434217046,227663_at,0.243681929,6.732223678,1.154913417,0.252922209,0.999925658
